sorter,loan.or.trip,genus,species,subspecies,collection,specimen.number,sex,svl,locality,ct.whole.body,ct.head,ct.head.phantom,toepads,scales,dice.ct,eggs,status,type.material,percentile,remarks,latitude,longitude,ROM.Object ID,ROM.Object.Number
3397,KU2022-04,Anolis,pachypus,,KU,104072,M,46.72,,1992,,1994,done,done,,,In Lab,,0.907360653,,,,,
3398,KU2022-04,Anolis,pachypus,,KU,104073,M,45.49,,1967,,1973,done,done,,,In Lab,,0.883472519,,,,,
3399,KU2022-04,Anolis,nebulosus,,KU,105702,F,44.44,,1968,,2001,done,done,,,In Lab,,NA,,,,,
3400,KU2022-04,Anolis,benedikti,,KU,113293,M,44,,1967,,1972,done,done,,,In Lab,,0.880352141,,,,,
3401,KU2022-04,Anolis,benedikti,,KU,113294,M,46.35,,1941,,1964,done,done,,,In Lab,,0.927370948,,,,,
3402,KU2022-04,Anolis,benedikti,,KU,113295,M,49.15,,1992,,1993,done,done,,,In Lab,,0.983393357,,,,,
3403,KU2022-04,Anolis,benedikti,,KU,113300,F,50.7,,1939,,1971,done,done,,,In Lab,,0.985422741,,,,,
3404,KU2022-04,Anolis,benedikti,,KU,113301,M,46.06,,1941,,1970,done,done,,,In Lab,,0.921568627,,,,,
3405,KU2022-04,Anolis,benedikti,,KU,113309,M,49.17,,2005,,2006,done,done,,,In Lab,,0.983793517,,,,,
3406,KU2022-04,Anolis,benedikti,,KU,113310,F,48.85,,1939,,1969,done,done,,,In Lab,,0.9494655,,,,,
3407,KU2022-04,Anolis,benedikti,,KU,113311,F,47.99,,1937,,1990,done,done,,,In Lab,,0.932750243,,,,,
3408,KU2022-04,Anolis,benedikti,,KU,113313,M,48.93,,1934,,1968,done,done,,,In Lab,,0.978991597,,,,,
3409,KU2022-04,Anolis,benedikti,,KU,113326,F,49.65,,1967,,1972,done,done,,,In Lab,,0.965014577,,,,,
3410,KU2022-04,Anolis,benedikti,,KU,113327,F,51.45,,1939,,1968,done,done,,,In Lab,,1,,,,,
3411,KU2022-04,Anolis,vittigerus,,KU,113430,F,67.9,,1945,,1954,done,done,,,In Lab,,0.93358999,,,,,
3412,KU2022-04,Anolis,vittigerus,,KU,113432,F,65.19,,1945,,1954,done,done,,,In Lab,,0.896328888,,,,,
3413,KU2022-04,Anolis,vittigerus,,KU,113433,M,54.65,,1944,,1957,done,done,,,In Lab,,0.881451613,,,,,
3414,KU2022-04,Anolis,vittigerus,,KU,113434,M,57.17,,1944,,1957,done,done,,,In Lab,,0.922096774,,,,,
3415,KU2022-04,Anolis,vittigerus,,KU,113435,M,56.94,,1947,,1949,done,done,,,In Lab,,0.918387097,,,,,
3416,KU2022-04,Anolis,vittigerus,,KU,113436,M,53.15,,1933,,1990,done,done,,,In Lab,,0.857258065,,,,,
3417,KU2022-04,Anolis,vittigerus,,KU,113437,F,68.62,,1945,,1997,done,done,,,In Lab,,0.943489619,,,,,
3418,KU2022-04,Anolis,immaculogularis,,KU,137718,M,60.31,,1948,,1951,done,done,,,In Lab,,1,,,,,
3419,KU2022-04,Anolis,immaculogularis,,KU,137719,M,55.93,,1944,,1958,done,done,,,In Lab,,0.927375228,,,,,
3420,KU2022-04,Anolis,immaculogularis,,KU,137720,F,45.65,,1931,,2002,done,done,,,In Lab,,1,,,,,
3421,KU2022-04,Anolis,lyra,,KU,142676,F,66.47,,1956,,1959,done,done,,,In Lab,Paratype (allegedly),0.863246753,,,,,
3422,KU2022-04,Anolis,antonii,,KU,169827,M,47.05,,1934,,1983,done,done,,,In Lab,,0.965524318,,,,,
3423,KU2022-04,Anolis,antonii,,KU,169828,M,41.06,,2009,,2010,done,done,,,In Lab,,0.842602093,,,,,
3424,KU2022-04,Anolis,huilae,,KU,169830,M,75.91,,1966,,1995,done,done,,,In Lab,Paratype,0.925731707,,,,,
3425,KU2022-04,Anolis,cuscoensis,,KU,173415,M,47.51,,1937,,1983,done,done,,,In Lab,,0.809645535,,,,,
3426,KU2022-04,Anolis,boulengerianus,,KU,176036,M,52.47,,1933,,1991,done,done,,,In Lab,Paratype,0.810097267,,,,,
3427,KU2022-04,Anolis,boulengerianus,,KU,176037,M,55.83,,1934,,1979,done,done,,,In Lab,Paratype,0.861973136,,,,,
3428,KU2022-04,Anolis,nicefori,,KU,181130,F,48.49,,1943,,1961,done,done,,,In Lab,,0.836034483,,,,,
3429,KU2022-04,Anolis,nicefori,,KU,181132,M,52.87,,2000,,2003,done,done,,,In Lab,,0.92754386,,,,,
3430,KU2022-04,Anolis,boulengerianus,,KU,193171,M,51.82,,1937,,1975,done,done,,,In Lab,,0.800061757,,,,,
3431,KU2022-04,Anolis,boulengerianus,,KU,193179,M,54.25,,1933,,1989,done,done,,,In Lab,,0.837579126,,,,,
3432,KU2022-04,Anolis,prasinorius,,KU,216094,F,42.01,,2009,,2010,done,done,,,In Lab,Paratype,0.960887466,,,,,
3433,KU2022-04,Anolis,prasinorius,,KU,216096,F,40.95,,1942,,1965,done,done,,,In Lab,Paratype,0.936642269,,,,,
3434,KU2022-04,Anolis,prasinorius,,KU,216097,M,38.61,,1942,,2012,done,done,,,In Lab,,0.858,,,,,
3435,KU2022-04,Anolis,prasinorius,,KU,216098,M,37.85,,1942,,2012,done,done,,,In Lab,,0.841111111,,,,,
3436,KU2022-04,Anolis,bombiceps,,KU,220374,M,62.58,,1984,,1997,done,done,,,In Lab,,0.881408451,,,,,
3437,KU2022-04,Anolis,bombiceps,,KU,222361,F,75.03,,1966,,1995,done,done,,,In Lab,,1,,,,,
3438,KU2022-04,Anolis,milleri,,KU,224553,M,45.53,,1936,,1975,done,done,,,In Lab,,0.834341213,,,,,
3439,KU2022-04,Anolis,milleri,,KU,224555,F,46.69,,1930,,1976,done,done,,,In Lab,,0.943232323,,,,,
3440,KU2022-04,Anolis,saxatilis,,KU,246292,F,51.93,,1940,,1980,done,done,,,In Lab,,0.945557174,,,,,
3441,KU2022-04,Anolis,vinosus,,KU,255609,M,54.7,,1947,,1953,done,done,,,In Lab,Paratype,1,,,,,
3442,KU2022-04,Anolis,vinosus,,KU,255612,M,48.31,,1930,,1991,done,done,,,In Lab,Paratype,0.883180987,,,,,
3443,KU2022-04,Anolis,vinosus,,KU,255617,M,50.79,,1930,,1981,done,done,,,In Lab,Paratype,0.928519196,,,,,
3444,KU2022-04,Anolis,vinosus,,KU,255619,M,53.56,,1930,,1988,done,done,,,In Lab,Paratype,0.979159049,,,,,
3445,KU2022-04,Anolis,vinosus,,KU,255621,M,53.15,,1947,,1962,done,done,,,In Lab,Paratype,0.97166362,,,,,
3446,KU2022-04,Anolis,vinosus,,KU,255629,F,43.82,,1931,,1974,done,done,,,In Lab,Paratype,0.969040248,,,,,
3447,KU2022-04,Anolis,vinosus,,KU,255630,F,45.22,,1936,,1998,done,done,,,In Lab,Paratype,1,,,,,
3448,KU2022-04,Anolis,vinosus,,KU,255632,F,44.42,,1931,,1998,done,done,,,In Lab,Paratype,0.982308713,,,,,
3449,KU2022-04,Anolis,vinosus,,KU,255634,F,43.53,,1931,,2002,done,done,,,In Lab,Paratype,0.962627156,,,,,
3450,KU2022-04,Anolis,vinosus,,KU,255638,F,40.98,,1938,,2008,done,done,,,In Lab,Paratype,0.906236179,,,,,
3451,KU2022-04,Anolis,aurifer,,KU,255641,M,51.61,,1935,,1999,done,done,,,In Lab,Paratype,0.955740741,,,,,
3452,KU2022-04,Anolis,aurifer,,KU,255642,M,52.63,,1933,,1981,done,done,,,In Lab,Paratype,0.97462963,,,,,
3453,KU2022-04,Anolis,aurifer,,KU,255645,M,52.7,,1932,,1980,done,done,,,In Lab,Paratype,0.975925926,,,,,
3454,KU2022-04,Anolis,aurifer,,KU,255646,F,43.01,,1940,,1970,done,done,,,In Lab,Paratype,0.935,,,,,
3455,KU2022-04,Anolis,aurifer,,KU,255650,F,43.17,,1938,,2001,done,done,,,In Lab,Paratype,0.938478261,,,,,
3456,KU2022-04,Anolis,aurifer,,KU,255651,F,42.9,,1938,,1976,done,done,,,In Lab,Paratype,0.932608696,,,,,
3457,KU2022-04,Anolis,aurifer,,KU,255653,M,50.74,,1932,,1999,done,done,,,In Lab,Paratype,0.93962963,,,,,
3458,KU2022-04,Anolis,aurifer,,KU,255654,M,51.36,,1935,,1988,done,done,,,In Lab,Paratype,0.951111111,,,,,
3459,KU2022-04,Anolis,fowleri,,KU,258999,M,73.41,,1966,,1996,done,done,,,In Lab,Paratype,0.941153846,,,,,
3460,KU2022-04,Anolis,lyra,,KU,291230,M,60.93,,1956,,1959,done,done,,,In Lab,,0.869931468,,,,,
3461,KU2022-04,Anolis,fairchildi,,KU,298171,F,58.25,,2000,,2003,done,done,,,In Lab,,1,,,,,
3462,KU2022-04,Anolis,fairchildi,,KU,298172,M,74.68,,1966,,1996,done,done,,,In Lab,,0.982631579,,,,,
3463,KU2022-04,Anolis,saxatilis,,KU,317486,F,53.55,,1948,,1950,done,done,,,In Lab,,0.975054625,,,,,
3464,KU2022-04,Anolis,saxatilis,,KU,317488,M,66.82,,1946,,1952,done,done,,,In Lab,,0.997313433,,,,,
3465,KU2022-04,Anolis,saxatilis,,KU,317491,M,64.09,,1956,,1960,done,done,,,In Lab,,0.956567164,,,,,
3466,KU2022-04,Anolis,saxatilis,,KU,317496,F,50.34,,2000,,2004,done,done,,,In Lab,,0.916605972,,,,,
3467,KU2022-04,Anolis,saxatilis,,KU,317506,F,54.92,,1948,,1950,done,done,,,In Lab,,1,,,,,
3468,KU2022-04,Anolis,saxatilis,,KU,317507,F,50.65,,1941,,1969,done,done,,,In Lab,,0.922250546,,,,,
3469,KU2022-04,Anolis,saxatilis,,KU,317510,M,63.31,,1946,,1955,done,done,,,In Lab,,0.944925373,,,,,
3470,KU2022-04,Anolis,saxatilis,,KU,317511,M,61.97,,1946,,1952,done,done,,,In Lab,,0.924925373,,,,,
3471,KU2022-04,Anolis,saxatilis,,KU,317512,M,64.41,,1945,,1955,done,done,,,In Lab,,0.961343284,,,,,
3472,KU2022-04,Anolis,subocularis,,KU,320870,M,54.15,,1968,,1978,done,done,,,In Lab,,0.85952381,,,,,
3473,KU2022-04,Anolis,subocularis,,KU,320874,F,45.51,,2009,,2011,done,done,,,In Lab,,0.948125,,,,,
3474,KU2022-04,Anolis,subocularis,,KU,320875,F,44.14,,2005,,2006,done,done,,,In Lab,,0.919583333,,,,,
3475,KU2022-04,Anolis,subocularis,,KU,320876,F,42.77,,2005,,2007,done,done,,,In Lab,,0.891041667,,,,,
3476,KU2022-04,Anolis,subocularis,,KU,320883,M,51.89,,2005,,2007,done,done,,,In Lab,,0.823650794,,,,,
3477,KU2022-04,Anolis,subocularis,,KU,320884,M,50.72,,1968,,1979,done,done,,,In Lab,,0.805079365,,,,,
3478,KU2022-05,Anolis,altae,,KU,103940,M,42.91,,2018,,2019,done,done,,,Returned,,0.884742268,,,,,
3479,KU2022-05,Anolis,altae,,KU,103944,M,42.35,,2088,,2092,done,done,,,Returned,,0.873195876,,,,,
3480,KU2022-05,Anolis,altae,,KU,103946,M,44.99,,2026,,2028,done,done,,,Returned,,0.927628866,,,,,
3481,KU2022-05,Anolis,altae,,KU,103957,M,41.71,,2091,,2094,done,done,,,Returned,,0.86,,,,,
3482,KU2022-05,Anolis,altae,,KU,129336,M,43.61,,2038,,2047,done,done,,,Returned,,0.899175258,,,,,
3483,KU2022-05,Anolis,altae,,KU,66933,F,49.94,,2018,,2019,done,done,,,Returned,,0.960384615,,,,,
3484,KU2022-05,Anolis,altae,,KU,66934,F,47.41,,2088,,2089,done,done,,,Returned,,0.911730769,,,,,
3485,KU2022-05,Anolis,altae,,KU,103947,F,50.29,,2018,,2020,done,done,,,Returned,,0.967115385,,,,,
3486,KU2022-05,Anolis,altae,,KU,103948,F,49.9,,2074,,2075,done,done,,,Returned,,0.959615385,,,,,
3487,KU2022-05,Anolis,altae,,KU,103949,F,49.53,,2084,,2085,done,done,,,Returned,,0.9525,,,,,
3488,KU2022-05,Anolis,chrysops,,KU,258029,M,64.81,,2062,,2063,done,done,,,Returned,,0.925857143,,,,,
3489,KU2022-05,Anolis,chrysops,,KU,258034,M,66.46,,2068,,2069,done,done,,,Returned,,0.949428571,,,,,
3490,KU2022-05,Anolis,chrysops,,KU,258036,M,65.48,,2068,,2069,done,done,,,Returned,,0.935428571,,,,,
3491,KU2022-05,Anolis,chrysops,,KU,258037,F,49.89,,2023,,2033,done,done,,,Returned,,1,,,,,
3492,KU2022-05,Anolis,chrysops,,KU,258039,F,48.42,,2014,,2015,done,done,,,Returned,,0.970535177,,,,,
3493,KU2022-05,Anolis,desiradei,,KU,258043,M,65.56,,2048,,2049,done,done,,,Returned,,0.898082192,,,,,
3494,KU2022-05,Anolis,desiradei,,KU,258044,M,67.41,,2062,,2063,done,done,,,Returned,,0.923424658,,,,,
3495,KU2022-05,Anolis,desiradei,,KU,258046,M,66.6,,2048,,2049,done,done,,,Returned,,0.912328767,,,,,
3496,KU2022-05,Anolis,desiradei,,KU,258055,M,66.89,,2048,,2052,done,done,,,Returned,,0.91630137,,,,,
3497,KU2022-05,Anolis,desiradei,,KU,258057,M,64.44,,2048,,2052,done,done,,,Returned,,0.882739726,,,,,
3498,KU2022-05,Anolis,guafe,,GLOR,2589,M,43.95,,2025,,2027,done,done,,,Returned,,0.799236225,,,,,
3499,KU2022-05,Anolis,guafe,,GLOR,2588,F,39.09,,2036,,2037,done,done,,,Returned,,0.974327019,,,,,
3500,KU2022-05,Anolis,homolechis,,GLOR,3006,M,59.47,,2016,,2017,done,done,,,Returned,,0.849571429,,,,,
3501,KU2022-05,Anolis,homolechis,,GLOR,3072,F,39.89,,2036,,2037,done,done,,,Returned,,0.714874552,,,,,
3502,KU2022-05,Anolis,imias,,GLOR,2672,M,65.08,,2056,,2058,done,done,,,Returned,,0.965578635,,,,,
3503,KU2022-05,Anolis,imias,,GLOR,2669,F,47.41,,2025,,2027,done,done,,,Returned,,1,,,,,
3504,KU2022-05,Anolis,laeviventris,,KU,101111,M,37.12,,2042,,2043,done,done,,,Returned,,0.687407407,,,,,
3505,KU2022-05,Anolis,laeviventris,,KU,220823,M,47.31,,2091,,2093,done,done,,,Returned,,0.876111111,,,,,
3506,KU2022-05,Anolis,laeviventris,,KU,59517,F,49.94,,2084,,2085,done,done,,,Returned,,0.924814815,,,,,
3507,KU2022-05,Anolis,laeviventris,,KU,125737,F,45.29,,2026,,2032,done,done,,,Returned,,0.838703704,,,,,
3508,KU2022-05,Anolis,longiceps,,KU,326803,M,77.41,,2060,,2061,done,done,,,Returned,,0.932650602,,,,,
3509,KU2022-05,Anolis,longiceps,,KU,326805,M,77.35,,2050,,2051,done,done,,,Returned,,0.931927711,,,,,
3510,KU2022-05,Anolis,longiceps,,KU,326806,F,55.64,,2071,,2072,done,done,,,Returned,,0.993926402,,,,,
3511,KU2022-05,Anolis,longiceps,,KU,326808,F,54.74,,2071,,2072,done,done,,,Returned,,0.977849232,,,,,
3512,KU2022-05,Anolis,nelsoni,,KU,223857,M,61.22,,2062,,2064,done,done,,,Returned,,0.805526316,,,,,
3513,KU2022-05,Anolis,nelsoni,,KU,223860,M,71.06,,2060,,2066,done,done,,,Returned,,0.935,,,,,
3514,KU2022-05,Anolis,nelsoni,,KU,223864,M,68.41,,2068,,2070,done,done,,,Returned,,0.900131579,,,,,
3515,KU2022-05,Anolis,nelsoni,,KU,223859,F,44.17,,2084,,2086,done,done,,,Returned,,0.8834,,,,,
3516,KU2022-05,Anolis,nelsoni,,KU,223865,F,49.49,,2074,,2075,done,done,,,Returned,,0.9898,,,,,
3517,KU2022-05,Anolis,nelsoni,,KU,223866,F,49.06,,2023,,2035,done,done,,,Returned,,0.9812,,,,,
3518,KU2022-05,Anolis,onca,,KU,192664,M,87.36,,2065,,2066,done,done,,,Returned,,0.919869432,,,,,
3519,KU2022-05,Anolis,onca,,KU,192665,F,66.07,,2060,,2070,done,done,,,Returned,,0.986119403,,,,,
3520,KU2022-05,Anolis,planiceps,,KU,167481,M,63.55,,2071,,2073,done,done,,,Returned,,0.836184211,,,,,
3521,KU2022-05,Anolis,planiceps,,KU,117083,F,64,,2062,,2064,done,done,,,Returned,,0.907158044,,,,,
3522,KU2022-05,Anolis,planiceps,,KU,117084,F,68.69,,2050,,2053,done,done,,,Returned,,0.973635719,,,,,
3523,KU2022-05,Anolis,porcatus,,KU,259008,M,77.63,,2050,,2051,done,done,,,Returned,,0.924166667,,,,,
3524,KU2022-05,Anolis,porcatus,,KU,259009,M,73.27,,2060,,2061,done,done,,,Returned,,0.872261905,,,,,
3525,KU2022-05,Anolis,porcatus,,KU,259031,F,48.11,,2029,,2030,done,done,,,Returned,,0.687285714,,,,,
3526,KU2022-05,Anolis,prasinorius,,GLOR,5819,M,39.47,,2042,,2043,done,done,,,Returned,,0.877111111,,,,,
3527,KU2022-05,Anolis,prasinorius,,GLOR,5812,F,43.72,,2018,,2020,done,done,,,Returned,,1,,,,,
3528,KU2022-05,Anolis,prasinorius,,GLOR,5827,F,42.4,,2026,,2028,done,done,,,Returned,,0.969807868,,,,,
3529,KU2022-05,Anolis,properus,,KU,256756,M,50.1,,2079,,2080,done,done,,,Returned,,0.922142463,,,,,
3530,KU2022-05,Anolis,properus,,KU,256760,M,53.33,,2077,,2078,done,done,,,Returned,,0.981593963,,,,,
3531,KU2022-05,Anolis,properus,,KU,256764,M,54.33,,2021,,2024,done,done,,,Returned,,1,,,,,
3532,KU2022-05,Anolis,properus,,KU,256782,M,52.07,,2021,,2024,done,done,,,Returned,,0.958402356,,,,,
3533,KU2022-05,Anolis,properus,,KU,256745,F,39.84,,2029,,2031,done,done,,,Returned,,0.885333333,,,,,
3534,KU2022-05,Anolis,properus,,KU,256771,F,41.73,,2025,,2032,done,done,,,Returned,,0.927333333,,,,,
3535,KU2022-05,Anolis,properus,,KU,256783,F,41.01,,2025,,2045,done,done,,,Returned,,0.911333333,,,,,
3536,KU2022-05,Anolis,properus,,KU,256790,F,39.89,,2036,,2044,done,done,,,Returned,,0.886444444,,,,,
3537,KU2022-05,Anolis,quadriocellifer,,GLOR,3065,M,48.9,,2023,,2035,done,done,,,Returned,,0.873214286,,,,,
3538,KU2022-05,Anolis,quadriocellifer,,GLOR,3067,M,53.39,,2023,,2033,done,done,,,Returned,,0.953392857,,,,,
3539,KU2022-05,Anolis,quadriocellifer,,GLOR,3066,F,40.25,,2029,,2030,done,done,,,Returned,,0.829896907,,,,,
3540,KU2022-05,Anolis,ravitergum,,KU,256906,M,50.35,,2079,,2081,done,done,,,Returned,,0.899107143,,,,,
3541,KU2022-05,Anolis,ravitergum,,KU,256911,M,53.35,,2021,,2022,done,done,,,Returned,,0.952678571,,,,,
3542,KU2022-05,Anolis,ravitergum,,KU,256912,M,51.1,,2014,,2015,done,done,,,Returned,,0.9125,,,,,
3543,KU2022-05,Anolis,ravitergum,,KU,256914,M,49.02,,2077,,2078,done,done,,,Returned,,0.875357143,,,,,
3544,KU2022-05,Anolis,ravitergum,,KU,256924,F,41.17,,2040,,2041,done,done,,,Returned,,0.911849391,,,,,
3545,KU2022-05,Anolis,ravitergum,,KU,256925,F,40.73,,2091,,2094,done,done,,,Returned,,0.902104097,,,,,
3546,KU2022-05,Anolis,ravitergum,,KU,256926,F,45.15,,2014,,2047,done,done,,,Returned,,1,,,,,
3547,KU2022-05,Anolis,ravitergum,,KU,256959,F,44.47,,2014,,2044,done,done,,,Returned,,0.984939092,,,,,
3548,KU2022-05,Anolis,rubribarbus,,GLOR,2719,M,63.49,,2016,,2017,done,done,,,Returned,,0.95416291,,,,,
3549,KU2022-05,Anolis,rubribarbus,,GLOR,2723,M,66.54,,2050,,2053,done,done,,,Returned,,1,,,,,
3550,KU2022-05,Anolis,sagrei,,GLOR,2473,M,58.68,,2021,,2022,left hind missing (toes too delicate),done,,,Returned,,0.884934399,,,,,
3551,KU2022-05,Anolis,sagrei,,GLOR,2495,M,54.51,,2016,,2034,done,done,,,Returned,,0.822047957,,,,,
3552,KU2022-05,Anolis,sagrei,,GLOR,2811,M,59.35,,2016,,2034,done,done,,,Returned,,0.895038456,,,,,
3553,KU2022-05,Anolis,sagrei,,KU,298589,M,49.6,,2071,,2087,done,done,,,Returned,,0.74800181,,,,,
3554,KU2022-05,Anolis,sagrei,,KU,298621,M,55.54,,2082,,2083,done,done,,,Returned,,0.837581059,,,,,
3555,KU2022-05,Anolis,sagrei,,KU,298596,F,42.95,,2040,,2041,done,done,,,Returned,,0.787784299,,,,,
3556,KU2022-05,Anolis,sagrei,,KU,298600,F,38.88,,2040,,2046,done,done,,,Returned,,0.713132795,,,,,
3557,KU2022-05,Anolis,sagrei,,KU,298628,F,41.06,,2042,,2046,done,done,,,Returned,,0.753118122,,,,,
3558,KU2022-05,Anolis,scypheus,,KU,121985,M,73.79,,2065,,2067,done,done,,,Returned,,0.878452381,,,,,
3559,KU2022-05,Anolis,scypheus,,KU,146647,M,73.88,,2065,,2067,done,done,,,Returned,,0.87952381,,,,,
3560,KU2022-05,Anolis,scypheus,,KU,222147,M,76.23,,2054,,2059,done,done,,,Returned,,0.9075,,,,,
3561,KU2022-05,Anolis,scypheus,,KU,126693,F,76.55,,2054,,2055,done,done,,,Returned,,0.890116279,,,,,
3562,KU2022-05,Anolis,scypheus,,KU,158763,F,77.75,,2054,,2055,done,done,,,Returned,,0.904069767,,,,,
3563,KU2022-05,Anolis,spilorhipis,,KU,41639,M,50.93,,2077,,2087,done,done,,,Returned,,0.834918033,,,,,
3564,KU2022-05,Anolis,spilorhipis,,KU,41642,M,51.82,,2077,,2090,done,done,,,Returned,,0.849508197,,,,,
3565,KU2022-05,Anolis,spilorhipis,,KU,41650,M,51.01,,2082,,2083,done,done,,,Returned,,0.836229508,,,,,
3566,KU2022-05,Anolis,spilorhipis,,KU,41651,M,50.99,,2082,,2090,done,done,,,Returned,,0.835901639,,,,,
3567,KU2022-05,Anolis,spilorhipis,,KU,41635,F,47.39,,2082,,2093,done,done,,,Returned,,0.84625,,,,,
3568,KU2022-05,Anolis,spilorhipis,,KU,41641,F,48.2,,2088,,2089,done,done,,,Returned,,0.860714286,,,,,
3569,KU2022-05,Anolis,spilorhipis,,KU,41648,F,44.35,,2029,,2031,done,done,,,Returned,,0.791964286,,,,,
3570,KU2022-05,Anolis,strahmi,,GLOR,622,M,74.72,,2054,,2057,done,done,,,Returned,,0.934,,,,,
3571,KU2022-05,Anolis,strahmi,,GLOR,624,M,73.5,,2056,,2057,done,done,,,Returned,,0.91875,,,,,
3572,KU2022-05,Anolis,strahmi,,GLOR,626,M,67.99,,2056,,2059,done,done,,,Returned,,0.849875,,,,,
3573,KU2022-05,Anolis,strahmi,,GLOR,631,F,63.91,,2056,,2058,done,done,,,Returned,,0.996258769,,,,,
3574,KU2022-05,Anolis,strahmi,,GLOR,634,F,61.23,,2068,,2073,done,done,,,Returned,,0.954481684,,,,,
3575,KU2022-05,Anolis,sulcifrons,,KU,169832,F,49.76,,2088,,2092,done,done,,,Returned,,0.78984127,,,,,
3576,KU2022-05,Anolis,townsendi,,KU,36490,M,50.46,,2038,,2039,done,done,,,Returned,,0.855254237,,,,,
3577,KU2022-05,Anolis,townsendi,,KU,36491,F,43.11,,2026,,2045,done,done,,,Returned,,0.813396226,,,,,
3578,KU2022-05,Anolis,townsendi,,KU,36502,F,43.18,,2038,,2039,done,done,,,Returned,,0.814716981,,,,,
3579,KU2022-05,Anolis,tropidogaster,,KU,113410,M,51.14,,2074,,2076,done,done,,,Returned,,0.926617141,,,,,
3580,KU2022-05,Anolis,tropidogaster,,KU,113418,M,53.22,,2079,,2081,done,done,,,Returned,,0.964305128,,,,,
3581,KU2022-05,Anolis,tropidogaster,,KU,113419,M,51.73,,2074,,2076,done,done,,,Returned,,0.937307483,,,,,
3582,KU2022-05,Anolis,tropidogaster,,KU,113421,M,52.44,,2079,,2080,done,done,,,Returned,,0.950172133,,,,,
3583,KU2022-05,Anolis,tropidogaster,,KU,113407,F,51.23,,2084,,2086,done,done,,,Returned,,0.931454545,,,,,
3584,UTA2022-07,Anolis,bombiceps,,UTA,3935,F,62.47,,2124,,2125,done,done,,,In Lab,,0.832600293,,,,,
3585,UTA2022-07,Anolis,brasiliensis,,UTA,30911,M,54.33,,2124,,2125,done,done,,,In Lab,,0.7244,,,,,
3586,UTA2022-07,Anolis,carlliebi,,UTA,52817,F,39.82,,2119,,2120,done,done,,,In Lab,Paratype,0.865652174,,,,,
3587,UTA2022-07,Anolis,cristifer,,UTA,22071,F,72.74,,2117,,2118,done,done,,,In Lab,,0.969866667,,,,,
3588,UTA2022-07,Anolis,cristifer,,UTA,45943,M,78.12,,2117,,2118,done,done,,,In Lab,,0.875392201,,,,,
3589,UTA2022-07,Anolis,haguei,,UTA,41699,F,45.16,,2113,,2114,done,done,,,In Lab,,0.863479924,,,,,
3590,UTA2022-07,Anolis,haguei,,UTA,41700,F,45.4,,2101,,2102,done,done,,,In Lab,,0.868068834,,,,,
3591,UTA2022-07,Anolis,haguei,,UTA,41702,M,42.68,,2101,,2102,done,done,,,In Lab,,0.780255941,,,,,
3592,UTA2022-07,Anolis,haguei,,UTA,41704,F,44.04,,2111,,2110,done,done,,,In Lab,,0.84206501,,,,,
3593,UTA2022-07,Anolis,haguei,,UTA,41705,F,46.88,,2111,,2110,done,done,,,In Lab,,0.896367113,,,,,
3594,UTA2022-07,Anolis,laeviventris,,UTA,23514,M,42.1,,2105,,2106,done,done,,,In Lab,,0.77962963,,,,,
3595,UTA2022-07,Anolis,laeviventris,,UTA,26771,F,45.46,,2105,,2106,done,done,,,In Lab,,0.841851852,,,,,
3596,UTA2022-07,Anolis,laeviventris,,UTA,26922,F,43.98,,2131,,2132,done,done,,,In Lab,,0.814444444,,,,,
3597,UTA2022-07,Anolis,laeviventris,,UTA,29431,M,37.72,,2129,,2138,done,done,,,In Lab,,0.698518519,,,,,
3598,UTA2022-07,Anolis,laeviventris,,UTA,29432,F,39.69,,2121,,2122,done,done,,,In Lab,,0.735,,,,,
3599,UTA2022-07,Anolis,matudai,,UTA,42020,M,40.05,,2115,,2116,done,done,,,In Lab,,0.681934275,,,,,
3600,UTA2022-07,Anolis,matudai,,UTA,42026,M,28,,2126,,2126,done,done,,,In Lab,,0.476758045,,,,,
3601,UTA2022-07,Anolis,matudai,,UTA,42027,M,37.88,,2115,,2116,done,done,,,In Lab,,0.644985527,,,,,
3602,UTA2022-07,Anolis,matudai,,UTA,42028,F,32.79,,2126,,2126,done,done,,,In Lab,,0.578102962,,,,,
3603,UTA2022-07,Anolis,matudai,,UTA,42029,F,34.1,,2123,,2128,done,done,,,In Lab,,0.601198872,,,,,
3604,UTA2022-07,Anolis,matudai,,UTA,45710,F,33.71,,2129,,2130,done,done,,,In Lab,,0.59432299,,,,,
3605,UTA2022-07,Anolis,matudai,,UTA,45711,M,34.15,,2119,,2120,done,done,,,In Lab,,0.581474545,,,,,
3606,UTA2022-07,Anolis,matudai,,UTA,45712,F,44.43,,2113,,2114,done,done,,,In Lab,,0.78332158,,,,,
3607,UTA2022-07,Anolis,laeviventris,,UTA,60091,F,42.46,,2104,,2103,done,done,,,In Lab,,0.786296296,,,,,
3608,UTA2022-07,Anolis,microlepidotus,,UTA,4513,M,43.96,,2131,,2132,done,done,,,In Lab,,0.945376344,,,,,
3609,UTA2022-07,Anolis,nebulosus,,UTA,6373,F,38.84,,2105,,2107,done,done,,,In Lab,,0.792653061,,,,,
3610,UTA2022-07,Anolis,nebulosus,,UTA,53344,M,38.99,,2123,,2133,done,done,,,In Lab,,0.795714286,,,,,
3611,UTA2022-07,Anolis,nebulosus,,UTA,53346,M,40.23,,2115,,2134,done,done,,,In Lab,,0.821020408,,,,,
